Claim_ID,Customer_ID,Policy_Number,Age,Gender,Region,Policy_Type,Premium_Amount,Coverage_Amount,Claim_Amount,Claim_Type,Credit_Score,Fraud_Risk_Score,Fraud_Flag,Claim_Status,Settlement_Amount,Claim_Coverage_Ratio,Claim_Premium_Ratio,Coverage_Premium_Ratio,Remaining_Coverage,Young_Customer,Senior_Customer,Low_Credit_Score,High_Claim,Fraud_Probability,Fraud_Prediction,Recommended_Action,Potential_Financial_Loss
CLM032960,CUST016364,POL0789039,78,Female,West,Auto,2080.69,88568.09,10455.39,Property,459,40.15384,No,Approved,9879.46,0.11804917549876033,5.024962872893126,42.56669181857941,78112.7,0,1,1,0,0.4015384,Genuine,REVIEW,4198.240591236055
CLM023213,CUST001203,POL0336214,54,Female,East,Home,2620.27,67635.19,48774.51,Medical,448,52.0123,No,Approved,31629.88,0.7211410214120786,18.61430692256905,25.81229796929324,18860.68,0,0,1,0,0.520123,Fraudulent,REVIEW,25368.74470437527
CLM041047,CUST019172,POL0614843,26,Female,West,Health,3478.19,94950.63,32069.5,Accident,807,38.15397,No,Approved,31505.67,0.33774920714059503,9.220169110945635,27.298862339320163,62881.130000000005,1,0,0,0,0.3815397,Genuine,REVIEW,12235.787486612797
CLM009110,CUST000829,POL0169926,51,Male,West,Home,1243.27,34812.8,3264.11,Medical,709,34.739365,No,Approved,1770.51,0.09376177727732328,2.6254232789337797,28.00099736983922,31548.690000000002,0,0,0,0,0.34739366,Genuine,REVIEW,1133.9311252138018
CLM035386,CUST005779,POL0454023,34,Male,North,Health,1162.81,25891.03,24701.84,Property,638,43.84574,No,Rejected,19332.33,0.954069420953898,21.243229762385944,22.265916185791315,1189.1899999999987,0,0,0,0,0.43845743,Genuine,REVIEW,10830.705268073081
CLM032073,CUST010234,POL0201675,77,Female,South,Health,2860.8,6834.89,30834.83,Theft,680,58.332264,Yes,Under Review,29768.88,4.511386430505831,10.778394155480985,2.3891533836689036,-23999.940000000002,0,1,0,0,0.58332264,Fraudulent,REVIEW,17986.654570096733
CLM035344,CUST001760,POL0040840,73,Female,South,Health,4195.33,95803.08,6376.19,Accident,625,50.64503,No,Approved,3702.65,0.066555167119888,1.519830382830433,22.835648208841736,89426.89,0,1,0,0,0.5064503,Fraudulent,REVIEW,3229.223309334516
CLM008465,CUST000301,POL0069321,23,Male,South,Auto,4370.9,97116.3,41096.02,Theft,809,52.431496,No,Approved,22647.25,0.4231629499888278,9.402187192569036,22.218833649820407,56020.280000000006,1,0,0,0,0.52431494,Fraudulent,REVIEW,21547.257259541748
CLM035098,CUST007257,POL0414418,50,Male,West,Home,4305.12,58664.37,23953.73,Theft,699,49.125145,No,Approved,15800.84,0.40831820063865,5.5640098301557215,13.626651521908798,34710.64,0,0,0,0,0.49125147,Genuine,REVIEW,11767.305042347907
CLM039076,CUST017353,POL0522710,45,Male,East,Health,4461.6,87518.64,6353.88,Theft,657,44.9672,No,Approved,4464.34,0.07260030548920779,1.424125874125874,19.615976331360944,81164.76,0,0,0,0,0.449672,Genuine,REVIEW,2857.1620132720473
CLM033807,CUST001823,POL0827682,76,Female,North,Home,3006.08,98372.72,5872.75,Medical,613,42.49353,No,Rejected,4787.91,0.059698969389074534,1.953623988716202,32.72458484138812,92499.97,0,1,0,0,0.4249353,Genuine,REVIEW,2495.5388481393456
CLM046590,CUST014977,POL0611715,46,Female,North,Home,4828.14,83615.44,30236.12,Theft,670,49.62865,Yes,Under Review,17584.02,0.3616092912983535,6.262477890036328,17.3183544801932,53379.32000000001,0,0,0,0,0.4962865,Fraudulent,REVIEW,15005.778513712883
CLM013084,CUST010519,POL0767633,21,Male,West,Home,1192.49,68644.38,36389.92,Property,565,41.70598,No,Rejected,28049.83,0.5301223494188453,30.51591208312019,57.56390409982474,32254.460000000006,1,0,1,0,0.41705978,Genuine,REVIEW,15176.771999111175
CLM045266,CUST019670,POL0064732,73,Female,West,Auto,2030.42,16542.41,46004.04,Accident,712,42.097755,No,Rejected,44368.41,2.7809756861303763,22.657400931826913,8.147284798219088,-29461.63,0,1,0,0,0.42097756,Genuine,REVIEW,19366.66863198638
CLM049063,CUST014852,POL0630899,34,Female,West,Home,3271.18,94144.71,47895.44,Property,354,40.292473,No,Approved,32092.24,0.5087427641977972,14.641640019809367,28.780045732732535,46249.270000000004,0,0,1,0,0.40292472,Genuine,REVIEW,19298.256582331658
CLM002955,CUST007367,POL0161824,20,Male,East,Health,1118.84,40851.84,25345.55,Medical,424,46.033993,No,Approved,17424.52,0.6204261546113957,22.653417825605093,36.51267384076365,15506.289999999997,1,0,1,0,0.46033993,Genuine,REVIEW,11667.56880491227
CLM027079,CUST002647,POL0858018,73,Female,East,Life,1866.96,62390.83,40281.98,Accident,517,46.150513,No,Approved,34011.51,0.6456394313074534,21.576241590607193,33.41840746454129,22108.85,0,1,1,0,0.46150514,Genuine,REVIEW,18590.341014121175
CLM001817,CUST008678,POL0639769,18,Female,South,Life,4712.02,34006.41,18405.56,Theft,431,60.00631,Yes,Under Review,10494.1,0.5412379607256397,3.906086986048446,7.216949418720634,15600.850000000002,1,0,1,0,0.6000631,Fraudulent,REVIEW,11044.497124986648
CLM030294,CUST019609,POL0843868,54,Female,North,Health,756.32,61617.68,36982.52,Theft,774,53.914463,No,Approved,23826.08,0.6001933211376994,48.89797969113602,81.47038290670615,24635.160000000003,0,0,0,0,0.53914464,Fraudulent,REVIEW,19938.927254195212
CLM011197,CUST011290,POL0806090,36,Male,South,Health,2879.82,13387.0,11932.07,Property,538,41.211887,No,Approved,11721.2,0.8913176962725031,4.143338819787347,4.64855442354036,1454.9300000000003,0,0,1,0,0.41211888,Genuine,REVIEW,4917.431347639858
CLM019458,CUST002948,POL0632122,35,Male,North,Health,3213.77,60437.99,9893.35,Property,304,55.944286,Yes,Under Review,7857.77,0.1636942260985185,3.078425027304381,18.80594753202625,50544.64,0,0,1,0,0.5594429,Fraudulent,REVIEW,5534.764194780589
CLM019162,CUST002612,POL0610577,36,Male,North,Health,3090.98,15605.73,29406.11,Theft,744,42.51354,No,Approved,20439.89,1.8843149279142983,9.513523219173207,5.048796821719972,-13800.380000000001,0,0,0,0,0.42513537,Genuine,REVIEW,12501.57757477045
CLM027370,CUST012999,POL0867146,59,Female,South,Auto,3290.16,13601.93,26260.74,Property,583,50.905655,No,Approved,25156.79,1.9306627809435868,7.981599679042965,4.13412417633185,-12658.810000000001,0,0,1,0,0.50905657,Fraudulent,REVIEW,13368.202181367875
CLM028984,CUST001788,POL0578044,54,Female,North,Life,2511.65,61810.59,24311.51,Accident,692,43.374798,No,Approved,21649.79,0.3933227299723235,9.67949754145681,24.609555471502794,37499.08,0,0,0,0,0.43374798,Genuine,REVIEW,10545.06828076154
CLM041251,CUST002222,POL0422965,79,Female,East,Health,4618.92,62401.05,24295.57,Medical,617,35.09178,No,Approved,14937.85,0.3893455318460186,5.260010998242013,13.509878932737523,38105.48,0,1,0,0,0.35091782,Genuine,REVIEW,8525.74836681366
CLM021372,CUST009403,POL0710599,41,Male,East,Life,2529.04,36871.49,46374.83,Accident,429,51.92817,Yes,Under Review,43641.8,1.257742228480596,18.336930218580964,14.579243507417834,-9503.340000000004,0,0,1,0,0.5192817,Fraudulent,REVIEW,24081.599880327583
CLM032370,CUST004883,POL0411488,26,Female,South,Life,1147.24,20689.12,39609.52,Property,592,40.705544,No,Approved,32468.33,1.9145096553164174,34.52592308496914,18.033820299152747,-18920.399999999998,1,0,1,0,0.40705544,Genuine,REVIEW,16123.27049533367
CLM041884,CUST007381,POL0384258,26,Male,North,Home,3305.12,9757.1,11347.86,Medical,328,54.237015,No,Approved,8882.72,1.1630361480357894,3.4334184537929033,2.952116715883236,-1590.7600000000002,1,0,1,0,0.54237014,Fraudulent,REVIEW,6154.7404231703285
CLM044337,CUST011941,POL0582102,66,Male,East,Auto,3263.03,18981.04,46404.8,Property,332,43.036987,No,Approved,32501.88,2.4447975453399815,14.221383192921916,5.81699831138543,-27423.760000000002,0,1,1,0,0.43036988,Genuine,REVIEW,19971.22838263512
CLM027198,CUST004618,POL0225543,77,Female,East,Home,4216.89,45248.27,30604.96,Accident,553,55.695988,No,Approved,17506.96,0.6763785665175708,7.2577088802411245,10.73024669839621,14643.309999999998,0,1,1,0,0.55695987,Fraudulent,REVIEW,17045.734465751648
CLM027878,CUST003269,POL0342652,53,Female,West,Life,1966.13,26454.76,24787.34,Property,478,50.538055,Yes,Under Review,20785.39,0.9369708891707957,12.607172465706743,13.4552445667377,1667.4199999999983,0,0,1,0,0.5053806,Fraudulent,REVIEW,12527.04004000783
CLM021638,CUST001043,POL0488602,64,Male,South,Health,2839.82,60900.77,42036.82,Property,674,53.06355,No,Approved,23789.77,0.6902510428029072,14.802635378298623,21.44529230725891,18863.949999999997,0,1,0,0,0.5306355,Fraudulent,REVIEW,22306.22799494982
CLM006566,CUST000861,POL0794986,67,Male,East,Health,3087.49,87066.76,18305.61,Property,496,43.67374,No,Approved,16714.35,0.21024797523187955,5.928961713236319,28.199851659438572,68761.15,0,1,1,0,0.4367374,Genuine,REVIEW,7994.744303964078
CLM002646,CUST001455,POL0762185,43,Male,East,Auto,3295.53,13619.1,14082.98,Medical,330,39.12451,No,Approved,13788.74,1.0340609878773193,4.273358154833971,4.132597791554014,-463.8799999999992,0,0,1,0,0.39124513,Genuine,REVIEW,5509.897294754982
CLM042120,CUST007069,POL0438649,58,Male,South,Auto,4091.29,98770.88,5184.05,Medical,349,36.757973,No,Approved,3676.26,0.05248561114368931,1.267094241669498,24.14174502418553,93586.83,0,0,1,0,0.36757973,Genuine,REVIEW,1905.5516908302905
CLM014575,CUST008819,POL0413540,47,Male,South,Auto,2997.65,24832.5,39674.8,Medical,648,49.94094,No,Approved,31181.79,1.5976965669988927,13.235300985772188,8.283989124814438,-14842.300000000003,0,0,0,0,0.4994094,Fraudulent,REVIEW,19813.968355810644
CLM028195,CUST015636,POL0305820,72,Male,West,Auto,2556.4,93759.36,31096.8,Medical,716,50.68317,Yes,Under Review,27555.26,0.33166608645792806,12.164293537787513,36.676326083555,62662.56,0,1,0,0,0.5068317,Fraudulent,REVIEW,15760.844181776047
CLM031761,CUST007363,POL0230470,35,Male,West,Home,3446.64,64058.29,23169.72,Accident,403,44.97374,Yes,Under Review,22931.25,0.3616974477464197,6.722407910312653,18.58572116612121,40888.57,0,0,1,0,0.4497374,Genuine,REVIEW,10420.28962727666
CLM039691,CUST018813,POL0635897,63,Male,West,Health,3767.87,82974.61,38753.2,Accident,600,45.34906,No,Approved,35922.31,0.4670488960418132,10.285174382343339,22.021622295886004,44221.41,0,1,0,0,0.45349059,Genuine,REVIEW,17574.211342060564
CLM006678,CUST001475,POL0592184,79,Female,North,Life,2908.4,48304.96,32789.39,Medical,562,46.44105,No,Approved,22237.05,0.6787996512159414,11.274030394718745,16.60877458396369,15515.57,0,1,1,0,0.4644105,Genuine,REVIEW,15227.737451824247
CLM033878,CUST005338,POL0006438,22,Female,North,Health,2046.27,50202.23,2755.52,Accident,326,58.64036,Yes,Under Review,2489.56,0.05488839838389649,1.3466062640804977,24.533531743122854,47446.71000000001,1,0,1,0,0.5864036,Fraudulent,REVIEW,1615.846870803833
CLM031171,CUST004981,POL0241452,49,Female,North,Health,3481.35,70231.69,11377.34,Medical,348,45.370804,No,Rejected,9975.58,0.161997240846689,3.26808278397748,20.173694112915967,58854.350000000006,0,0,1,0,0.45370805,Genuine,REVIEW,5161.990775568485
CLM022773,CUST005776,POL0084599,45,Male,East,Auto,3429.49,57868.19,11218.82,Medical,457,54.95854,Yes,Under Review,6451.9,0.1938685139452262,3.27127940305993,16.87370133751666,46649.37,0,0,1,0,0.5495854,Fraudulent,REVIEW,6165.699699798823
CLM020403,CUST015273,POL0594860,77,Male,North,Health,4795.87,40736.18,48868.23,Theft,450,65.528915,Yes,Under Review,40376.04,1.1996272109952382,10.189648593477305,8.494012556637273,-8132.050000000003,0,1,1,0,0.6552892,Fraudulent,REVIEW,32022.822028841976
CLM022061,CUST018877,POL0806195,33,Male,East,Life,1309.62,53749.94,19348.58,Theft,338,55.541656,No,Approved,17414.36,0.359973983226772,14.774194041019536,41.04239397687879,34401.36,0,0,1,0,0.5554166,Fraudulent,REVIEW,10746.522209138871
CLM033073,CUST019163,POL0819247,33,Male,South,Auto,2465.13,5099.83,45491.16,Property,370,54.154766,No,Approved,40712.49,8.920132631872043,18.45385841720315,2.0687874473151515,-40391.33,0,0,1,0,0.54154766,Fraudulent,REVIEW,24635.631069417002
CLM017074,CUST013119,POL0116265,59,Female,North,Auto,4374.17,23020.72,23995.06,Accident,750,54.04327,Yes,Under Review,20221.89,1.0423244798598827,5.485625844445918,5.262877300150658,-974.3400000000001,0,0,0,0,0.5404327,Fraudulent,REVIEW,12967.714860281945
CLM012484,CUST007305,POL0319984,76,Female,East,Auto,3819.5,68615.93,37065.99,Property,312,53.74796,No,Approved,26565.2,0.5401951121262949,9.704408954051576,17.964636732556617,31549.939999999995,0,1,1,0,0.5374796,Fraudulent,REVIEW,19922.212717049715
CLM002886,CUST015301,POL0110846,18,Female,East,Auto,2134.23,95814.38,37873.47,Property,360,59.858097,Yes,Under Review,25181.88,0.39527960208060625,17.745730310228982,44.89412106473998,57940.91,1,0,1,0,0.59858096,Fraudulent,REVIEW,22670.337897022964
CLM030992,CUST018805,POL0622595,57,Female,West,Auto,1191.18,67147.23,3579.22,Property,643,46.087814,No,Approved,1937.73,0.05330406034619745,3.004768380933192,56.37034705082355,63568.009999999995,0,0,0,0,0.46087813,Genuine,REVIEW,1649.5842339658736
CLM009498,CUST007082,POL0065348,60,Male,East,Health,1322.2,20614.22,42094.14,Accident,513,40.988358,No,Approved,34311.6,2.0419952828678456,31.836439267886853,15.590848585690516,-21479.92,0,1,1,0,0.40988356,Genuine,REVIEW,17253.69590572715
CLM032644,CUST015787,POL0046582,18,Male,West,Home,1817.24,30252.15,45308.9,Medical,379,50.697773,Yes,Under Review,44991.54,1.4977084273349166,24.932810195681363,16.647305804406685,-15056.75,1,0,1,0,0.50697774,Fraudulent,REVIEW,22970.60358569026
CLM024957,CUST004869,POL0368097,31,Male,North,Life,1575.16,69915.93,45314.17,Medical,670,50.667625,No,Rejected,39712.16,0.648123682256676,28.76797912593006,44.38655755605779,24601.759999999995,0,0,0,0,0.50667626,Fraudulent,REVIEW,22959.614029102922
CLM023018,CUST019900,POL0203291,18,Male,South,Life,624.56,53977.13,38232.7,Medical,504,42.147713,No,Rejected,29561.06,0.7083129466127599,61.21541565261944,86.42425067247342,15744.43,1,0,1,0,0.42147714,Genuine,REVIEW,16114.209012097119
CLM027294,CUST004723,POL0244398,53,Female,South,Life,4760.06,53961.25,11543.95,Medical,327,44.366516,Yes,Under Review,10475.57,0.21393036669832521,2.425169010474658,11.336254164863467,42417.3,0,0,1,0,0.44366518,Genuine,REVIEW,5121.648615758121
CLM033227,CUST003078,POL0630887,59,Male,East,Home,2626.54,61851.71,48152.73,Accident,513,52.96015,Yes,Under Review,46933.45,0.7785189770824446,18.33314169972664,23.5487409291311,13698.979999999996,0,0,1,0,0.5296015,Fraudulent,REVIEW,25501.758727578523
CLM045274,CUST000091,POL0706094,45,Female,North,Home,3005.82,82735.33,33410.88,Medical,596,50.158894,No,Approved,29331.62,0.4038284491039076,11.115396131504879,27.525044746525072,49324.450000000004,0,0,1,0,0.50158894,Fraudulent,REVIEW,16758.527904396055
CLM018627,CUST001793,POL0508776,38,Female,North,Home,4414.25,37096.08,17482.66,Medical,411,53.43607,No,Approved,16324.16,0.47128052344075166,3.960505182080761,8.403710709633573,19613.420000000002,0,0,1,0,0.5343607,Fraudulent,REVIEW,9342.046554452181
CLM002485,CUST003758,POL0564938,19,Female,North,Auto,1907.65,25830.95,5801.68,Property,668,44.87676,No,Approved,5544.33,0.2246018826253003,3.041270673341546,13.540717636883075,20029.27,1,0,0,0,0.4487676,Genuine,REVIEW,2603.6060237455367
CLM045486,CUST008238,POL0547234,59,Male,North,Auto,555.14,45724.01,35537.94,Theft,745,45.94689,No,Approved,34483.51,0.7772271067213922,64.0161760997226,82.36482689051411,10186.07,0,0,0,0,0.45946893,Genuine,REVIEW,16328.579300310017
CLM013784,CUST007852,POL0055657,56,Male,South,Life,479.61,12455.77,32563.76,Theft,333,51.74914,Yes,Under Review,25029.14,2.614351421068308,67.89633243677154,25.970621963678823,-20107.989999999998,0,0,1,0,0.5174914,Fraudulent,REVIEW,16851.465759539602
CLM028298,CUST002481,POL0726577,74,Male,North,Home,2769.21,33544.76,42737.7,Property,303,66.95492,Yes,Under Review,29325.98,1.274049955939467,15.433174082138947,12.113476406628607,-9192.939999999995,0,1,1,0,0.66954917,Fraudulent,REVIEW,28614.99144117236
CLM043356,CUST014143,POL0175480,39,Male,South,Auto,2808.41,27498.44,14930.6,Theft,622,47.892685,No,Approved,7714.79,0.542961709827903,5.31638898878725,9.791462072845489,12567.839999999998,0,0,0,0,0.47892687,Genuine,REVIEW,7150.665484112501
CLM003567,CUST000416,POL0276975,37,Male,South,Home,2031.78,63055.54,20240.15,Medical,796,50.45464,No,Approved,18286.7,0.32098924218236813,9.961782279577514,31.034629733534143,42815.39,0,0,0,0,0.5045464,Fraudulent,REVIEW,10212.09489659071
CLM038514,CUST015500,POL0261896,67,Male,West,Auto,3281.59,63066.03,47285.18,Theft,388,49.467854,Yes,Under Review,45531.28,0.7497725796280502,14.409228453280269,19.218132064029934,15780.849999999999,0,1,1,0,0.49467853,Genuine,REVIEW,23390.96319685161
CLM030952,CUST005560,POL0751052,42,Female,West,Auto,2773.17,37531.36,5948.46,Medical,373,50.675564,No,Approved,5894.77,0.158493057539082,2.1450037321909585,13.53373936686175,31582.9,0,0,1,0,0.50675565,Fraudulent,REVIEW,3014.415714057684
CLM019654,CUST000518,POL0766597,36,Male,East,Life,4918.41,15625.55,47103.38,Property,323,68.333565,Yes,Under Review,39550.57,3.0145102092406346,9.576952714393473,3.1769514944870396,-31477.829999999998,0,0,1,0,0.68333566,Fraudulent,REVIEW,32187.419349467753
CLM037153,CUST011102,POL0194438,57,Male,North,Auto,1964.16,71857.39,27252.13,Property,804,54.778194,No,Approved,22347.78,0.37925298984558165,13.874699617139132,36.58428539426523,44605.259999999995,0,0,0,0,0.54778194,Fraudulent,REVIEW,14928.224757032394
CLM039004,CUST011080,POL0450830,66,Male,North,Home,4114.65,47144.65,46544.62,Medical,511,51.31783,No,Rejected,42870.62,0.9872725749369229,11.311926895361697,11.457754608532927,600.0299999999988,0,1,1,0,0.5131783,Fraudulent,REVIEW,23885.68845080495
CLM011586,CUST010102,POL0446952,64,Female,East,Auto,4725.08,29377.58,44837.31,Medical,339,38.560986,No,Approved,36969.6,1.5262424610876728,9.489217113784317,6.217371981003497,-15459.729999999996,0,1,1,0,0.38560987,Genuine,REVIEW,17289.709064519404
CLM041693,CUST000943,POL0303074,38,Male,South,Health,3159.95,62437.3,11026.08,Theft,626,53.244026,Yes,Under Review,6173.43,0.17659443954174828,3.4893210335606577,19.758951882150036,51411.22,0,0,0,0,0.53244025,Fraudulent,REVIEW,5870.728738260269
CLM004353,CUST016891,POL0516638,62,Female,West,Auto,2548.34,67265.7,18170.16,Theft,472,55.79689,Yes,Under Review,18081.53,0.2701251901043177,7.130194558026009,26.395889088583154,49095.53999999999,0,1,1,0,0.5579689,Fraudulent,REVIEW,10138.384451651573
CLM002907,CUST010195,POL0333028,34,Male,East,Home,1447.29,37152.47,12315.07,Theft,794,53.360313,No,Approved,7121.47,0.33147378895669655,8.50905485424483,25.670370140054864,24837.4,0,0,0,0,0.53360313,Fraudulent,REVIEW,6571.359919980168
CLM004078,CUST011473,POL0334553,58,Male,North,Life,504.37,46933.72,30027.88,Accident,564,45.505707,No,Approved,29452.78,0.6397933085210378,59.5354204254813,93.05414675734085,16905.84,0,0,1,0,0.45505708,Genuine,REVIEW,13664.399528329373
CLM024169,CUST004637,POL0029383,24,Female,West,Health,1327.29,50370.56,29951.74,Accident,489,49.883614,No,Approved,19162.73,0.5946278937538119,22.566085783815144,37.94992804888155,20418.819999999996,1,0,1,0,0.49883613,Fraudulent,REVIEW,14941.010065484645
CLM026649,CUST000982,POL0389153,56,Female,East,Health,959.61,78337.34,19216.81,Accident,546,44.56917,No,Rejected,13648.05,0.2453084314581016,20.025645835287254,81.63455987328184,59120.53,0,0,1,0,0.4456917,Genuine,REVIEW,8564.772808758022
CLM018783,CUST019942,POL0748716,37,Male,West,Life,592.75,7778.92,7923.86,Accident,677,62.254345,Yes,Under Review,7485.72,1.0186324065551515,13.36796288485871,13.123441585828765,-144.9399999999996,0,0,0,0,0.62254345,Fraudulent,REVIEW,4932.947174761295
CLM022633,CUST016165,POL0425030,75,Male,East,Health,1656.08,66502.93,5554.45,Property,318,46.24885,No,Approved,3998.03,0.08352188392300912,3.353974445678953,40.15683421090768,60948.479999999996,0,1,1,0,0.46248853,Genuine,REVIEW,2568.869426935911
CLM040519,CUST000833,POL0742798,43,Male,East,Home,4807.53,79821.08,38045.36,Medical,604,48.630276,No,Approved,35147.3,0.4766329896814225,7.913702046581093,16.603345168932904,41775.72,0,0,0,0,0.48630276,Genuine,REVIEW,18501.563695838453
CLM041394,CUST008262,POL0312818,37,Female,West,Home,3898.18,42809.31,43614.54,Property,704,45.429085,No,Approved,34973.19,1.0188096934989141,11.18843665505441,10.981871026992083,-805.2300000000032,0,0,0,0,0.45429087,Genuine,REVIEW,19813.687183942795
CLM028120,CUST007396,POL0610155,25,Male,South,Life,4168.29,20007.61,49384.71,Accident,770,52.6154,Yes,Under Review,27227.98,2.4682963132528073,11.84771453041895,4.799956337011101,-29377.1,1,0,0,0,0.526154,Fraudulent,REVIEW,25983.961800890564
CLM031212,CUST008272,POL0650157,69,Male,South,Health,639.18,62084.21,42850.68,Theft,827,60.316425,Yes,Under Review,22183.08,0.6902025490861525,67.04008260583873,97.13102725366878,19233.53,0,1,0,0,0.60316426,Fraudulent,REVIEW,25845.998504970074
CLM007222,CUST012438,POL0893320,68,Male,North,Auto,3265.36,61272.17,31185.92,Accident,677,52.91217,Yes,Under Review,27167.12,0.5089736498642042,9.550530416248131,18.764292451674546,30086.25,0,1,0,0,0.5291217,Fraudulent,REVIEW,16501.14691131592
CLM021193,CUST001706,POL0230050,72,Male,South,Auto,3825.81,9731.39,8684.19,Property,408,54.019867,No,Approved,8117.99,0.89238947365176,2.2698957867745655,2.543615600356526,1047.199999999999,0,1,1,0,0.5401987,Fraudulent,REVIEW,4691.188007336856
CLM022372,CUST012962,POL0055563,56,Female,North,Auto,4561.65,51022.44,28926.73,Theft,467,57.21422,No,Approved,16479.75,0.5669413301284689,6.341286595858955,11.185084344480616,22095.710000000003,0,0,1,0,0.5721422,Fraudulent,REVIEW,16550.202471833825
